e1,e2,lcs,cls,nw,anw,sw,lv,ap,slv,me,ja,jw,isub,req,sub,qgr
"taaable:Wild_rice","category:Wildfire","","-",-3.0,-3.0,9.0,-3.0,20.0,0.33333333333333326,0.5,0.16335978835978837,0.098015873015873,0.6225251076040172,1.0,0.5777777777777777,0.6428571428571428
"taaable:Gorgonzola","dbpedia:Grainola","","-",-4.0,-4.0,8.0,-4.0,20.0,0.4,0.5,0.27222222222222214,0.24499999999999988,1.0581151832460733,1.0,1.0,0.75
"taaable:Wild_rice","dbpedia:Wild_liquorice","","-",-5.0,-5.0,13.0,-5.0,25.0,0.3571428571428572,0.2666666666666667,1.0,0.6,0.13043478260869557,1.0,0.1428571428571429,0.4375
"taaable:Wild_rice","dbpedia:Wild_licorice","","-",-4.0,-4.0,14.0,-4.0,24.0,0.3076923076923077,0.0888888888888889,0.13960113960113973,0.0837606837606838,0.10909090909090902,1.0,0.12,0.3571428571428571
"taaable:Wild_rice","dbpedia:Wild_Rider","","-",-2.0,-2.0,15.0,-2.0,21.0,0.19999999999999996,0.1777777777777778,0.10370370370370363,0.06222222222222218,0.5342105263157895,1.0,0.2806372549019607,0.6875
"taaable:Wild_rice","dbpedia:Wild_arc","","-",-3.0,-3.0,12.0,-3.0,17.0,0.33333333333333326,0.375,0.11574074074074081,0.06944444444444453,0.4406072106261859,1.0,0.5219354838709678,0.6428571428571428
"taaable:Dessert_wine","dbpedia:Millet_wine","","-",-5.0,-5.0,13.0,-5.0,24.0,0.41666666666666674,0.4545454545454546,0.26010101010101006,0.26010101010101006,0.733362910381544,1.0,0.8238095238095238,0.6842105263157895
"taaable:Kasseri","dbpedia:Kashar","","-",-3.0,-3.0,6.0,-3.0,14.0,0.4285714285714286,0.33333333333333337,0.25396825396825395,0.1777777777777778,0.6894230769230769,1.0,0.6894230769230769,0.75
"taaable:Kasseri","dbpedia:Kashkari","","-",-3.0,-3.0,7.0,-3.0,18.0,0.375,0.5714285714285714,0.22023809523809523,0.15416666666666667,0.801679389312977,1.0,0.801679389312977,0.5833333333333333
"taaable:Kasseri","dbpedia:Kasai","","-",-3.0,-3.0,6.0,-3.0,14.0,0.4285714285714286,0.4,0.20952380952380956,0.14666666666666672,0.6047770700636943,1.0,0.6047770700636943,0.6
"taaable:Kasseri","dbpedia:Kashgai","","-",-3.0,-3.0,6.0,-3.0,16.0,0.4285714285714286,0.5714285714285714,0.2857142857142857,0.19999999999999996,0.7524229074889868,1.0,0.7524229074889868,0.6666666666666667
"taaable:Kasseri","category:Passerida","","-",-3.0,-3.0,12.0,-3.0,14.0,0.33333333333333326,0.1428571428571429,0.15873015873015872,0.15873015873015872,0.31172839506172845,1.0,0.31172839506172845,0.6153846153846154
"taaable:Kasseri","dbpedia:Kashgari","","-",-3.0,-3.0,7.0,-3.0,17.0,0.375,0.5714285714285714,0.22023809523809523,0.15416666666666667,0.801679389312977,1.0,0.801679389312977,0.5833333333333333
"taaable:Kasseri","dbpedia:Kashyari","","-",-3.0,-3.0,7.0,-3.0,17.0,0.375,0.5714285714285714,0.22023809523809523,0.15416666666666667,0.801679389312977,1.0,0.801679389312977,0.5833333333333333
"taaable:Kasseri","dbpedia:Kashi","","-",-3.0,-3.0,6.0,-3.0,12.0,0.4285714285714286,0.4,0.20952380952380956,0.14666666666666672,0.6047770700636943,1.0,0.6047770700636943,0.6
"taaable:Kasseri","dbpedia:Kashani","","-",-3.0,-3.0,6.0,-3.0,14.0,0.4285714285714286,0.5142857142857142,0.2857142857142857,0.19999999999999996,0.7524229074889868,1.0,0.7524229074889868,0.6666666666666667
"taaable:Kasseri","dbpedia:Kasra","","-",-3.0,-3.0,6.0,-3.0,12.0,0.4285714285714286,0.31999999999999995,0.20952380952380956,0.14666666666666672,0.6047770700636943,1.0,0.6047770700636943,0.7272727272727273
"taaable:Kasseri","dbpedia:Kaashi","","-",-3.0,-3.0,5.0,-3.0,13.0,0.4285714285714286,0.6,0.25396825396825395,0.20317460317460312,1.8,1.0,1.0,0.6363636363636364
"taaable:Kasseri","dbpedia:Kashkai","","-",-3.0,-3.0,6.0,-3.0,17.0,0.4285714285714286,0.5714285714285714,0.2857142857142857,0.19999999999999996,0.7524229074889868,1.0,0.7524229074889868,0.6666666666666667
"taaable:Kasseri","dbpedia:Kashary","","-",-3.0,-3.0,6.0,-3.0,14.0,0.4285714285714286,0.4285714285714286,0.2857142857142857,0.19999999999999996,0.7524229074889868,1.0,0.7524229074889868,0.7692307692307692
"taaable:Kasseri","category:Assyria","","-",-3.0,-3.0,9.0,-3.0,12.0,0.4285714285714286,0.37142857142857144,0.19047619047619035,0.19047619047619035,2.0,1.0,0.9238514789175583,0.8571428571428572
"taaable:Kasseri","dbpedia:Kassa","","-",-3.0,-3.0,8.0,-3.0,10.0,0.4285714285714286,0.07999999999999996,0.20952380952380956,0.12571428571428567,0.30489510489510496,1.0,0.30489510489510496,0.6
"taaable:Kasseri","dbpedia:Kashara","","-",-3.0,-3.0,6.0,-3.0,14.0,0.4285714285714286,0.34285714285714286,0.2857142857142857,0.19999999999999996,0.7524229074889868,1.0,0.7524229074889868,0.7692307692307692
"taaable:Kasseri","dbpedia:Kashira","","-",-3.0,-3.0,6.0,-3.0,12.0,0.4285714285714286,0.34285714285714286,0.2571428571428571,0.17999999999999994,0.7524229074889868,1.0,0.7524229074889868,0.7692307692307692
"taaable:Kasseri","category:Passeri","","-",-1.0,-1.0,12.0,-1.0,14.0,0.1428571428571428,0.1428571428571429,0.09523809523809523,0.09523809523809523,0.1717588769611892,1.0,0.1717588769611892,0.4
"taaable:Kasseri","dbpedia:Kasar","","-",-3.0,-3.0,6.0,-3.0,13.0,0.4285714285714286,0.28,0.20952380952380956,0.14666666666666672,0.6047770700636943,1.0,0.6047770700636943,0.7272727272727273
"taaable:Dessert_wine","category:Desserts","","-",-5.0,-5.0,14.0,-5.0,20.0,0.41666666666666674,0.125,0.18055555555555547,0.10833333333333328,0.24544502617801056,1.0,0.216374269005848,0.5333333333333333
"taaable:Potato","category:Potatoes","","-",-2.0,-2.0,12.0,-2.0,13.0,0.25,0.0,0.08333333333333337,0.050000000000000044,0.08571428571428574,1.0,0.08571428571428574,0.4
"taaable:Japanese_rice","dbpedia:Japanese_knife","","-",-3.0,-3.0,19.0,-3.0,27.0,0.2142857142857143,0.3076923076923077,0.12271062271062272,0.07362637362637359,0.33368983957219256,1.0,0.36937423312883433,0.4736842105263158
"taaable:Japanese_rice","dbpedia:Japanese_elm","","-",-4.0,-4.0,18.0,-4.0,26.0,0.3076923076923077,0.25,0.13247863247863245,0.07948717948717943,0.2650873786407767,1.0,0.29539065053939195,0.5
"taaable:Japanese_rice","category:Japanese_home","","-",-3.0,-3.0,18.0,-3.0,26.0,0.23076923076923084,0.27692307692307694,0.15384615384615385,0.09230769230769231,0.30174569208244173,1.0,0.33513513513513526,0.4444444444444444
"taaable:Japanese_rice","dbpedia:Japanese_Koreans","","-",-6.0,-6.0,18.0,-6.0,29.0,0.375,0.27692307692307694,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5714285714285714
"taaable:Japanese_rice","category:Japanese_liqueurs","","-",-6.0,-6.0,19.0,-6.0,28.0,0.3529411764705883,0.18461538461538463,0.15145801910507795,0.09087481146304677,0.4096712619300106,1.0,0.4494505494505494,0.6086956521739131
"taaable:Japanese_rice","dbpedia:Japanese_citrus","","-",-5.0,-5.0,19.0,-5.0,25.0,0.33333333333333326,0.27692307692307694,0.1200854700854701,0.07205128205128208,0.36188719030047434,1.0,0.3993085566119273,0.5714285714285714
"taaable:Japanese_rice","dbpedia:Japanese_village","","-",-5.0,-5.0,19.0,-5.0,29.0,0.3125,0.27692307692307694,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","dbpedia:Japanese_Agriculture","","-",-7.0,-7.0,22.0,-7.0,34.0,0.35,0.3076923076923077,1.0,0.6,0.20316205533596832,1.0,0.21873697823119476,0.4782608695652174
"taaable:Japanese_rice","category:Japanese_nurses","","-",-5.0,-5.0,18.0,-5.0,28.0,0.33333333333333326,0.3076923076923077,0.14017094017094023,0.08410256410256411,0.36188719030047434,1.0,0.3993085566119273,0.5263157894736843
"taaable:Japanese_rice","dbpedia:Japanese_castles","","-",-6.0,-6.0,18.0,-6.0,28.0,0.375,0.27692307692307694,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5714285714285714
"taaable:Japanese_rice","dbpedia:Japanese_architecture","","-",-8.0,-8.0,20.0,-8.0,35.0,0.38095238095238093,0.3076923076923077,0.15262515262515264,0.09157509157509158,0.4818541880592636,1.0,0.5238805970149254,0.6153846153846154
"taaable:Japanese_rice","dbpedia:Japanese_tea","","-",-4.0,-4.0,18.0,-4.0,25.0,0.3076923076923077,0.25,0.13247863247863245,0.07948717948717943,0.2650873786407767,1.0,0.29539065053939195,0.5
"taaable:Japanese_rice","dbpedia:Japanese_curry","","-",-5.0,-5.0,18.0,-5.0,25.0,0.3571428571428572,0.27692307692307694,0.153013653013653,0.09180819180819177,0.33368983957219256,1.0,0.36937423312883433,0.55
"taaable:Japanese_rice","category:Japanese_radio","","-",-4.0,-4.0,20.0,-4.0,25.0,0.2857142857142857,0.18461538461538463,0.12271062271062272,0.07362637362637359,0.24006259780907668,1.0,0.2650873786407767,0.4736842105263158
"taaable:Japanese_rice","dbpedia:Japanese_radish","","-",-4.0,-4.0,20.0,-4.0,26.0,0.2666666666666666,0.18461538461538463,0.14017094017094023,0.08410256410256411,0.2682027649769585,1.0,0.29523485364193336,0.5
"taaable:Japanese_rice","dbpedia:JapaneseAnime","","-",-3.0,-3.0,17.0,-3.0,26.0,0.23076923076923084,0.36923076923076925,0.15384615384615385,0.09230769230769231,0.4051067482029824,1.0,0.36937423312883433,0.5263157894736843
"taaable:Japanese_rice","dbpedia:Japanese_braille","","-",-4.0,-4.0,20.0,-4.0,29.0,0.25,0.3076923076923077,0.10897435897435892,0.06538461538461537,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","category:Japanese_skiers","","-",-5.0,-5.0,19.0,-5.0,27.0,0.33333333333333326,0.3076923076923077,0.1200854700854701,0.07205128205128208,0.36188719030047434,1.0,0.3993085566119273,0.5714285714285714
"taaable:Japanese_rice","dbpedia:Japanese_amberjack","","-",-7.0,-7.0,18.0,-7.0,33.0,0.38888888888888884,0.3076923076923077,0.1645299145299145,0.0987179487179487,0.43018433179723503,1.0,0.4707592392144735,0.625
"taaable:Japanese_rice","category:Japanese_knives","","-",-4.0,-4.0,19.0,-4.0,27.0,0.2666666666666666,0.3076923076923077,0.14017094017094023,0.08410256410256411,0.36188719030047434,1.0,0.3993085566119273,0.55
"taaable:Japanese_rice","dbpedia:Japanese_parliament","","-",-7.0,-7.0,19.0,-7.0,30.0,0.368421052631579,0.3076923076923077,0.14844804318488525,0.08906882591093113,0.44889328984156573,1.0,0.4900840336134453,0.625
"taaable:Japanese_rice","dbpedia:Japanese_tourism","","-",-5.0,-5.0,19.0,-5.0,27.0,0.3125,0.3076923076923077,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","category:Japanese_people","","-",-5.0,-5.0,18.0,-5.0,28.0,0.33333333333333326,0.3076923076923077,0.18803418803418792,0.11282051282051275,0.36188719030047434,1.0,0.3993085566119273,0.5
"taaable:Potato","category:Rotation","","-",-3.0,-3.0,9.0,-3.0,12.0,0.375,0.23333333333333328,0.18055555555555547,0.18055555555555547,0.6208791208791209,1.0,0.6208791208791209,0.7692307692307692
"taaable:Japanese_rice","dbpedia:Japanese_creeper","","-",-5.0,-5.0,19.0,-5.0,29.0,0.3125,0.3076923076923077,0.1367521367521367,0.08205128205128198,0.3870395098578274,1.0,0.4257915947035118,0.5909090909090908
"taaable:Japanese_rice","category:Japanese_gardens","","-",-6.0,-6.0,18.0,-6.0,27.0,0.375,0.3076923076923077,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5909090909090908
"taaable:Japanese_rice","dbpedia:Japanese_art","","-",-4.0,-4.0,19.0,-4.0,25.0,0.3076923076923077,0.25,0.13247863247863245,0.07948717948717943,0.2650873786407767,1.0,0.29539065053939195,0.5
"taaable:Japanese_rice","dbpedia:Japanese_beer","","-",-4.0,-4.0,18.0,-4.0,26.0,0.3076923076923077,0.3076923076923077,0.13286713286713292,0.07972027972027973,0.30174569208244173,1.0,0.33513513513513526,0.5263157894736843
"taaable:Japanese_rice","dbpedia:Japanese","","-",-5.0,-5.0,16.0,-5.0,24.0,0.3846153846153846,0.0,0.1282051282051282,0.07692307692307687,0.1428571428571429,1.0,0.12,0.3571428571428571
"taaable:Japanese_rice","category:Japanese_printmakers","","-",-8.0,-8.0,21.0,-8.0,32.0,0.4,0.3076923076923077,0.15897435897435896,0.0953846153846154,0.4660488895989775,1.0,0.5077138849929873,0.6
"taaable:Japanese_rice","dbpedia:Japanese_Architecture","","-",-8.0,-8.0,20.0,-8.0,35.0,0.38095238095238093,0.3076923076923077,0.15262515262515264,0.09157509157509158,0.4818541880592636,1.0,0.5238805970149254,0.6153846153846154
"taaable:Potato","category:Notation","","-",-3.0,-3.0,9.0,-3.0,12.0,0.375,0.23333333333333328,0.18055555555555547,0.18055555555555547,0.6208791208791209,1.0,0.6208791208791209,0.7692307692307692
"taaable:Japanese_rice","dbpedia:Japanese_Miracle","","-",-4.0,-4.0,20.0,-4.0,29.0,0.25,0.27692307692307694,0.08814102564102555,0.05288461538461531,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","dbpedia:Japanese_Trench","","-",-4.0,-4.0,19.0,-4.0,27.0,0.2666666666666666,0.3076923076923077,0.1200854700854701,0.07205128205128208,0.36188719030047434,1.0,0.3993085566119273,0.5714285714285714
"taaable:Japanese_rice","category:Japanese_rock_singers","","-",-9.0,-9.0,21.0,-9.0,33.0,0.4285714285714286,0.10769230769230764,0.15262515262515264,0.09157509157509158,0.3886897248169654,1.0,0.4049871363546408,0.6153846153846154
"taaable:Japanese_rice","category:Japanese_jurists","","-",-5.0,-5.0,20.0,-5.0,28.0,0.3125,0.3076923076923077,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","dbpedia:Japanese_Korea","","-",-4.0,-4.0,18.0,-4.0,27.0,0.2857142857142857,0.27692307692307694,0.12271062271062272,0.07362637362637359,0.33368983957219256,1.0,0.36937423312883433,0.55
"taaable:Japanese_rice","dbpedia:Japanese_Sea","","-",-4.0,-4.0,18.0,-4.0,25.0,0.3076923076923077,0.25,0.13247863247863245,0.07948717948717943,0.2650873786407767,1.0,0.29539065053939195,0.5
"taaable:Japanese_rice","dbpedia:Japanese_rpgs","","-",-3.0,-3.0,20.0,-3.0,24.0,0.23076923076923084,0.23076923076923073,0.15384615384615385,0.09230769230769231,0.20822898032200354,1.0,0.23064516129032264,0.4444444444444444
"taaable:Japanese_rice","dbpedia:Japanese_wrestling","","-",-7.0,-7.0,19.0,-7.0,29.0,0.38888888888888884,0.3076923076923077,0.1645299145299145,0.0987179487179487,0.43018433179723503,1.0,0.4707592392144735,0.6086956521739131
"taaable:Japanese_rice","category:Japanese_architects","","-",-7.0,-7.0,20.0,-7.0,30.0,0.368421052631579,0.3076923076923077,0.1309041835357624,0.07854251012145741,0.44889328984156573,1.0,0.4900840336134453,0.64
"taaable:Japanese_rice","dbpedia:Japanese_current","","-",-6.0,-6.0,18.0,-6.0,28.0,0.375,0.27692307692307694,0.1367521367521367,0.08205128205128198,0.3870395098578274,1.0,0.4257915947035118,0.5909090909090908
"taaable:Japanese_rice","dbpedia:Japanese_home","","-",-3.0,-3.0,18.0,-3.0,26.0,0.23076923076923084,0.27692307692307694,0.15384615384615385,0.09230769230769231,0.30174569208244173,1.0,0.33513513513513526,0.4444444444444444
"taaable:Japanese_rice","dbpedia:Japanese_Crane","","-",-3.0,-3.0,19.0,-3.0,30.0,0.2142857142857143,0.3076923076923077,0.10103785103785112,0.06062271062271063,0.33368983957219256,1.0,0.36937423312883433,0.4117647058823529
"taaable:Japanese_rice","dbpedia:Japanese_disaster","","-",-6.0,-6.0,19.0,-6.0,30.0,0.3529411764705883,0.27692307692307694,1.0,0.6,0.4096712619300106,1.0,0.4494505494505494,0.6086956521739131
"taaable:Japanese_rice","dbpedia:Japanese_character","","-",-6.0,-6.0,19.0,-6.0,30.0,0.33333333333333326,0.3076923076923077,0.1645299145299145,0.0987179487179487,0.43018433179723503,1.0,0.4707592392144735,0.625
"taaable:Japanese_rice","category:Japanese_grammar","","-",-6.0,-6.0,19.0,-6.0,28.0,0.375,0.3076923076923077,0.20192307692307698,0.12115384615384617,0.3870395098578274,1.0,0.4257915947035118,0.5909090909090908
"taaable:Japanese_rice","category:Japanese_actresses","","-",-7.0,-7.0,18.0,-7.0,31.0,0.38888888888888884,0.2615384615384615,0.1645299145299145,0.0987179487179487,0.43018433179723503,1.0,0.4707592392144735,0.5714285714285714
"taaable:Japanese_rice","dbpedia:Japanese_f3","","-",-4.0,-4.0,18.0,-4.0,24.0,0.3076923076923077,0.18181818181818177,0.1631701631701632,0.09790209790209792,0.22233273056057867,1.0,0.24838212634822798,0.47058823529411764
"taaable:Japanese_rice","dbpedia:Japanese_airforce","","-",-5.0,-5.0,19.0,-5.0,31.0,0.2941176470588236,0.27692307692307694,0.10407239819004521,0.06244343891402715,0.4096712619300106,1.0,0.4494505494505494,0.47619047619047616
"taaable:Japanese_rice","dbpedia:Japanese_music","","-",-4.0,-4.0,19.0,-4.0,27.0,0.2857142857142857,0.3076923076923077,0.12271062271062272,0.07362637362637359,0.33368983957219256,1.0,0.36937423312883433,0.4736842105263158
"taaable:Japanese_rice","dbpedia:Japanese_cities","","-",-4.0,-4.0,19.0,-4.0,28.0,0.2666666666666666,0.27692307692307694,0.1200854700854701,0.07205128205128208,0.36188719030047434,1.0,0.3993085566119273,0.55
"taaable:Japanese_rice","dbpedia:Japanese_lilac","","-",-4.0,-4.0,19.0,-4.0,28.0,0.2857142857142857,0.18461538461538463,0.12271062271062272,0.07362637362637359,0.33368983957219256,1.0,0.36937423312883433,0.55
"taaable:Japanese_rice","category:Japanese_war_crimes","","-",-7.0,-7.0,19.0,-7.0,31.0,0.368421052631579,0.3076923076923077,0.1309041835357624,0.07854251012145741,0.44889328984156573,1.0,0.4707592392144735,0.5652173913043479
"taaable:Japanese_rice","dbpedia:Japanese_rice_lager","","-",-6.0,-6.0,26.0,-6.0,31.0,0.3157894736842105,0.0,0.10526315789473684,0.06315789473684208,0.11250000000000004,1.0,0.10344827586206895,0.35
"taaable:Japanese_rice","dbpedia:Japanese_beech","","-",-4.0,-4.0,18.0,-4.0,27.0,0.2857142857142857,0.3076923076923077,0.153013653013653,0.09180819180819177,0.33368983957219256,1.0,0.36937423312883433,0.55
"taaable:Japanese_rice","dbpedia:Japanese_Privet","","-",-3.0,-3.0,22.0,-3.0,27.0,0.19999999999999996,0.3076923076923077,0.09230769230769231,0.055384615384615365,0.36188719030047434,1.0,0.3993085566119273,0.5
"taaable:Japanese_rice","dbpedia:Japanese_honorifics","","-",-7.0,-7.0,18.0,-7.0,30.0,0.368421052631579,0.3076923076923077,0.14844804318488525,0.08906882591093113,0.44889328984156573,1.0,0.4900840336134453,0.5217391304347826
"taaable:Japanese_rice","dbpedia:Japanese_Burial","","-",-4.0,-4.0,20.0,-4.0,27.0,0.2666666666666666,0.3076923076923077,0.14017094017094023,0.08410256410256411,0.36188719030047434,1.0,0.3993085566119273,0.5
"taaable:Japanese_rice","dbpedia:Japanese_atrocities","","-",-7.0,-7.0,19.0,-7.0,32.0,0.368421052631579,0.3076923076923077,0.1309041835357624,0.07854251012145741,0.44889328984156573,1.0,0.4900840336134453,0.625
"taaable:Japanese_rice","category:Japanese_records","","-",-5.0,-5.0,21.0,-5.0,27.0,0.3125,0.06153846153846154,0.1367521367521367,0.08205128205128198,0.29334975369458116,1.0,0.3219512195121952,0.5238095238095238
"taaable:Japanese_rice","dbpedia:Japanese_currency","","-",-6.0,-6.0,18.0,-6.0,29.0,0.3529411764705883,0.27692307692307694,0.15145801910507795,0.09087481146304677,0.4096712619300106,1.0,0.4494505494505494,0.6086956521739131
"taaable:Japanese_rice","dbpedia:Japanese_oiler_Iro","","-",-7.0,-7.0,20.0,-7.0,29.0,0.38888888888888884,0.24615384615384617,0.1645299145299145,0.0987179487179487,0.43018433179723503,1.0,0.4494505494505494,0.625
"taaable:Japanese_rice","dbpedia:Japanese_Police","","-",-3.0,-3.0,21.0,-3.0,28.0,0.19999999999999996,0.3076923076923077,0.09230769230769231,0.055384615384615365,0.10754834684965697,1.0,0.11739130434782608,0.33333333333333337
"taaable:Japanese_rice","dbpedia:Japanese_province","","-",-4.0,-4.0,22.0,-4.0,31.0,0.23529411764705888,0.3076923076923077,0.07843137254901966,0.04705882352941182,0.4096712619300106,1.0,0.4494505494505494,0.47619047619047616
"taaable:Japanese_rice","dbpedia:Japanese_spindle","","-",-5.0,-5.0,18.0,-5.0,29.0,0.3125,0.3076923076923077,0.15544871794871795,0.09326923076923077,0.3870395098578274,1.0,0.4257915947035118,0.5238095238095238
"taaable:Japanese_rice","dbpedia:Japanese_millet","","-",-4.0,-4.0,19.0,-4.0,27.0,0.2666666666666666,0.27692307692307694,0.14017094017094023,0.08410256410256411,0.36188719030047434,1.0,0.3993085566119273,0.5714285714285714
